1,44,300,525,100,5-EnsembleLearning.png,612,792
1,47,401,522,89,5-EnsembleLearning.png,612,792
1,44,505,263,88,5-EnsembleLearning.png,612,792
1,42,52,514,363,5-imaging-and-biomarkers-in-diabetic-macular-edema.png,596,791
1,97,332,411,221,5-Reversed Neurovascular coupling OCTA early detectable before clinical DR.png,596,842
1,40,52,505,197,5-Sun OCTA metrics predict progression of DR and development of DME Ophthalmology 2019 (1)[1081] (1).png,585,783
1,40,512,508,200,5-Sun OCTA metrics predict progression of DR and development of DME Ophthalmology 2019 (1)[1081] (1).png,585,783
0,37,56,531,293,6-2006.05480.png,612,792
1,311,454,258,126,6-2006.05480.png,612,792
1,74,585,466,161,6-2006.05480.png,612,792
1,53,237,242,151,6-2107.06618.png,612,792
1,42,402,256,136,6-2107.06618.png,612,792
0,43,43,261,169,6-2107.06808.png,612,792
2,129,289,182,19,6-2107.06808.png,612,792
2,33,398,275,47,6-2107.06808.png,612,792
2,40,546,270,47,6-2107.06808.png,612,792
2,39,588,269,32,6-2107.06808.png,612,792
2,45,649,263,28,6-2107.06808.png,612,792
2,44,712,267,47,6-2107.06808.png,612,792
2,312,263,255,65,6-2107.06808.png,612,792
2,308,325,262,49,6-2107.06808.png,612,792
2,307,375,270,68,6-2107.06808.png,612,792
2,339,102,238,28,6-2107.06808.png,612,792
0,43,52,259,320,6-2107.07186.png,612,792
0,305,108,266,221,6-2107.07186.png,612,792
1,305,523,268,62,6-2107.07186.png,612,792
1,37,55,542,248,6-2107.07225.png,612,792
1,125,110,360,164,6-2107.07314.png,612,792
1,161,279,299,91,6-2107.07314.png,612,792
0,96,119,420,156,6-2107.07468.png,612,792
2,208,558,287,29,6-boe-9-11-5353.png,612,792
2,250,585,247,35,6-boe-9-11-5353.png,612,792
2,230,621,279,28,6-boe-9-11-5353.png,612,792
2,140,165,332,32,6-CycleGAN.png,612,792
0,128,435,357,173,6-CycleGAN.png,612,792
1,32,53,513,172,6-Earliest evidence of preclinical DR using OCT PD.png,576,774
0,34,66,531,224,6-EnsembleLearning.png,612,792
0,37,294,533,183,6-EnsembleLearning.png,612,792
0,83,82,425,406,6-Reversed Neurovascular coupling OCTA early detectable before clinical DR.png,596,842
0,34,299,513,417,6-Sun OCTA metrics predict progression of DR and development of DME Ophthalmology 2019 (1)[1081] (1).png,585,783
1,38,48,512,152,6-Sun OCTA metrics predict progression of DR and development of DME Ophthalmology 2019 (1)[1081] (1).png,585,783
1,30,74,566,276,6-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
0,42,42,528,259,7-2006.05480.png,612,792
1,320,303,242,139,7-2006.05480.png,612,792
1,313,613,257,124,7-2006.05480.png,612,792
0,42,48,262,177,7-2107.06808.png,612,792
2,56,509,250,37,7-2107.06808.png,612,792
1,307,43,261,197,7-2107.06808.png,612,792
0,43,48,265,140,7-2107.07186.png,612,792
0,43,192,265,156,7-2107.07186.png,612,792
0,308,50,259,238,7-2107.07186.png,612,792
1,306,293,270,222,7-2107.07186.png,612,792
0,35,53,536,146,7-2107.07225.png,612,792
0,41,206,527,152,7-2107.07225.png,612,792
1,43,366,260,323,7-2107.07225.png,612,792
0,128,111,360,166,7-2107.07314.png,612,792
0,124,285,367,202,7-2107.07314.png,612,792
0,139,259,342,367,7-boe-9-11-5353.png,612,792
1,126,232,361,121,7-CycleGAN.png,612,792
0,126,444,352,180,7-CycleGAN.png,612,792
1,82,233,449,192,7-DR preferred practice.png,585,783
1,85,431,447,122,7-DR preferred practice.png,585,783
1,86,555,444,85,7-DR preferred practice.png,585,783
0,39,56,501,656,7-Earliest evidence of preclinical DR using OCT PD.png,576,774
0,43,64,526,172,7-EnsembleLearning.png,612,792
0,46,234,522,307,7-EnsembleLearning.png,612,792
0,91,78,415,452,7-Reversed Neurovascular coupling OCTA early detectable before clinical DR.png,596,842
0,85,524,416,240,7-Reversed Neurovascular coupling OCTA early detectable before clinical DR.png,596,842
1,198,73,384,219,7-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
1,82,47,455,277,8-2006.05480.png,612,792
1,44,408,530,334,8-2006.05480.png,612,792
0,43,46,264,196,8-2107.06808.png,612,792
0,44,240,262,166,8-2107.06808.png,612,792
1,307,48,268,122,8-2107.07186.png,612,792
0,311,180,253,236,8-2107.07186.png,612,792
0,46,50,526,148,8-2107.07225.png,612,792
0,39,205,532,155,8-2107.07225.png,612,792
0,46,365,262,105,8-2107.07225.png,612,792
0,44,479,265,105,8-2107.07225.png,612,792
0,110,117,392,249,8-2107.07468.png,612,792
1,138,193,337,83,8-boe-9-11-5353.png,612,792
1,141,589,335,86,8-boe-9-11-5353.png,612,792
0,39,49,499,638,8-Earliest evidence of preclinical DR using OCT PD.png,576,774
0,37,64,530,319,8-EnsembleLearning.png,612,792
0,166,69,419,508,8-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
1,40,596,265,117,9-2006.05480.png,612,792
0,40,46,531,176,9-2107.06808.png,612,792
0,47,224,522,295,9-2107.06808.png,612,792
1,46,524,254,180,9-2107.06808.png,612,792
1,47,47,256,221,9-2107.07186.png,612,792
0,310,53,259,261,9-2107.07186.png,612,792
1,312,422,258,136,9-2107.07186.png,612,792
1,48,56,516,116,9-2107.07225.png,612,792
1,46,190,257,66,9-2107.07225.png,612,792
1,307,189,259,111,9-2107.07225.png,612,792
1,46,266,257,115,9-2107.07225.png,612,792
0,108,124,381,288,9-2107.07468.png,612,792
0,144,89,326,359,9-boe-9-11-5353.png,612,792
1,30,73,546,209,9-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
0,45,54,521,145,10-2107.06808.png,612,792
0,46,202,523,146,10-2107.06808.png,612,792
0,41,349,528,161,10-2107.06808.png,612,792
1,52,511,514,81,10-2107.06808.png,612,792
1,44,45,258,95,10-2107.07186.png,612,792
1,310,47,259,180,10-2107.07186.png,612,792
1,306,237,264,130,10-2107.07186.png,612,792
0,47,157,256,261,10-2107.07186.png,612,792
1,312,524,259,223,10-2107.07186.png,612,792
0,38,53,527,144,10-2107.07225.png,612,792
0,311,320,259,217,10-2107.07225.png,612,792
1,46,203,519,102,10-2107.07225.png,612,792
1,53,320,244,82,10-2107.07225.png,612,792
0,141,132,329,220,10-2107.07468.png,612,792
0,123,92,366,315,10-boe-9-11-5353.png,612,792
1,111,422,400,148,10-boe-9-11-5353.png,612,792
1,25,70,552,471,10-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
0,41,48,529,206,11-2107.06808.png,612,792
0,39,251,534,174,11-2107.06808.png,612,792
1,43,425,522,92,11-2107.06808.png,612,792
1,48,515,515,93,11-2107.06808.png,612,792
1,47,609,254,107,11-2107.06808.png,612,792
0,36,53,267,160,11-2107.07186.png,612,792
0,46,213,259,144,11-2107.07186.png,612,792
0,41,53,255,152,11-2107.07225.png,612,792
0,141,175,335,242,11-boe-9-11-5353.png,612,792
0,161,73,419,192,11-Superficial capillary perfusion on OCT for mod and severe DR.png,612,792
1,46,49,519,180,12-2107.07225.png,612,792
0,136,85,345,228,12-boe-9-11-5353.png,612,792
0,130,86,338,592,13-boe-9-11-5353.png,612,792
1,65,407,454,302,15-DR preferred practice.png,585,783
1,36,382,528,190,17-DR preferred practice.png,585,783
0,110,155,395,252,19-2107.07468.png,612,792
0,123,363,363,250,20-2107.07468.png,612,792
1,55,101,473,484,20-Natural History and Predictors of Vision Loss in Eyes with Diabetic Macular Edema and Good Initial Visual Acuity (2).png,595,842
1,127,231,360,146,21-2107.07468.png,612,792
1,49,210,421,159,21-DR preferred practice.png,585,783
1,50,96,490,510,21-Natural History and Predictors of Vision Loss in Eyes with Diabetic Macular Edema and Good Initial Visual Acuity (2).png,595,842
1,136,169,340,89,22-2107.07468.png,612,792
1,130,274,350,248,22-2107.07468.png,612,792
1,71,62,473,178,22-DR preferred practice.png,585,783
0,89,86,408,226,22-Natural History and Predictors of Vision Loss in Eyes with Diabetic Macular Edema and Good Initial Visual Acuity (2).png,595,842
2,194,206,309,43,23-2107.07468.png,612,792
2,162,355,274,44,23-2107.07468.png,612,792
2,119,478,385,64,23-2107.07468.png,612,792
2,164,542,343,47,23-2107.07468.png,612,792
2,84,79,423,198,23-Natural History and Predictors of Vision Loss in Eyes with Diabetic Macular Edema and Good Initial Visual Acuity (2).png,595,842
1,71,321,482,331,24-DR preferred practice.png,585,783
1,114,237,376,105,25-2107.07468.png,612,792
1,120,416,379,89,25-2107.07468.png,612,792
0,156,128,304,192,26-2107.07468.png,612,792
0,128,322,356,326,26-2107.07468.png,612,792
1,58,62,473,372,32-DR preferred practice.png,585,783
1,59,172,476,520,42-DR preferred practice.png,585,783
1,73,62,452,392,43-DR preferred practice.png,585,783
1,67,208,465,165,44-DR preferred practice.png,585,783
1,67,61,473,168,45-DR preferred practice.png,585,783
1,15,136,570,560,48-DR preferred practice.png,585,783
1,23,59,560,643,49-DR preferred practice.png,585,783
1,23,55,562,509,50-DR preferred practice.png,585,783
1,62,220,462,443,57-DR preferred practice.png,585,783
0,73,56,440,155,60-DR preferred practice.png,585,783
0,54,60,506,429,8-pone.0086576.png,613,791
0,54,52,247,496,7-pone.0086576.png,613,791
0,310,55,245,403,7-pone.0086576.png,613,791
0,52,58,506,285,6-pone.0086576.png,613,791
0,55,57,247,563,5-pone.0086576.png,613,791
0,54,58,249,246,4-pone.0086576.png,613,791
0,54,466,503,277,4-pone.0086576.png,613,791
0,51,61,507,240,2-pone.0086576.png,613,791
